file,size_mb,reason
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5068/eeg/sub-5068_task-rest_run-001_eeg.edf,990.4818496704102,File size (990.48 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5069/eeg/sub-5069_task-rest_run-001_eeg.edf,2072.9144248962402,File size (2072.91 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5071/eeg/sub-5071_task-rest_run-001_eeg.edf,2072.9144248962402,File size (2072.91 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5071/eeg/sub-5071_task-rest_run-002_eeg.edf,1201.5908203125,File size (1201.59 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5073/eeg/sub-5073_task-rest_run-001_eeg.edf,2058.8121757507324,File size (2058.81 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5075/eeg/sub-5075_task-rest_run-001_eeg.edf,2072.956901550293,File size (2072.96 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5075/eeg/sub-5075_task-rest_run-002_eeg.edf,2072.9144248962402,File size (2072.91 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5075/eeg/sub-5075_task-rest_run-003_eeg.edf,1933.1662330627441,File size (1933.17 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5075/eeg/sub-5075_task-rest_run-006_eeg.edf,1112.687183380127,File size (1112.69 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5077/eeg/sub-5077_task-rest_run-001_eeg.edf,2072.956901550293,File size (2072.96 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5080/eeg/sub-5080_task-rest_run-001_eeg.edf,1919.0639839172363,File size (1919.06 MB) exceeds threshold (500 MB)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5082/eeg/sub-5082_task-rest_run-001_eeg.edf,2072.9144248962402,File size (2072.91 MB) exceeds threshold (500 MB)
